0.0	1.0000000000000002
0.004	0.5378396412305314
0.008	0.0418848397667141
0.012	-0.4567017402213111
0.016	-0.9265920702397238
0.02	-1.3382612127177158
0.024	-1.6658424814201989
0.028	-1.888752740474962
0.032	-1.9929857184990087
0.036000000000000004	-1.9719920741410097
0.04	-1.8270909152852022
0.044	-1.5673869146516797
0.048	-1.2091982297247494
0.052000000000000005	-0.7750311729042064
0.056	-0.29216605712482313
0.06	0.209056926535306
0.064	0.6971440946436303
0.068	1.1414271353688636
0.07200000000000001	1.5139901113035124
0.076	1.791423520478825
0.08	1.9562952014676112
0.084	1.9982456601977168
0.088	1.914638995064135
0.092	1.7107285203210136
0.096	1.3993266810267309
0.1	1.000000000000001
0.10400000000000001	0.537839641230532
0.108	0.041884839766715476
0.112	-0.45670174022131066
0.116	-0.9265920702397232
0.12	-1.3382612127177167
0.124	-1.6658424814201997
0.128	-1.8887527404749627
0.132	-1.992985718499009
0.136	-1.9719920741410093
0.14	-1.8270909152852017
0.14400000000000002	-1.5673869146516788
0.148	-1.2091982297247512
0.152	-0.775031172904207
0.156	-0.2921660571248236
0.16	0.20905692653530725
0.164	0.6971440946436314
0.168	1.1414271353688648
0.17200000000000001	1.5139901113035144
0.176	1.7914235204788256
0.18	1.9562952014676114
0.184	1.9982456601977168
0.188	1.914638995064134
0.192	1.710728520321012
0.196	1.3993266810267313
0.2	0.9999999999999999
0.20400000000000001	0.5378396412305306
0.20800000000000002	0.041884839766712416
0.212	-0.45670174022131016
0.216	-0.9265920702397229
0.22	-1.3382612127177165
0.224	-1.6658424814201993
0.228	-1.8887527404749627
0.232	-1.992985718499009
0.23600000000000002	-1.9719920741410093
0.24	-1.8270909152852033
0.244	-1.5673869146516792
0.248	-1.2091982297247514
0.252	-0.7750311729042106
0.256	-0.2921660571248241
0.26	0.20905692653530322
0.264	0.6971440946436309
0.268	1.1414271353688614
0.272	1.5139901113035141
0.276	1.7914235204788254
0.28	1.9562952014676105
0.28400000000000003	1.9982456601977168
0.28800000000000003	1.9146389950641352
0.292	1.710728520321016
0.296	1.3993266810267366
0.3	1.0000000000000033
0.304	0.537839641230538
0.308	0.041884839766716454
0.312	-0.4567017402213062
0.316	-0.9265920702397225
0.32	-1.3382612127177134
0.324	-1.665842481420199
0.328	-1.8887527404749613
0.332	-1.9929857184990087
0.336	-1.97199207414101
0.34	-1.8270909152852035
0.34400000000000003	-1.5673869146516797
0.34800000000000003	-1.2091982297247519
0.352	-0.7750311729042112
0.356	-0.29216605712483157
0.36	0.20905692653530275
0.364	0.6971440946436237
0.368	1.1414271353688612
0.372	1.5139901113035092
0.376	1.7914235204788251
0.38	1.9562952014676105
0.384	1.9982456601977168
0.388	1.9146389950641354
0.392	1.7107285203210163
0.396	1.399326681026732
0.4	1.0000000000000038
0.404	0.5378396412305316
0.40800000000000003	0.04188483976671695
0.41200000000000003	-0.45670174022131266
0.41600000000000004	-0.926592070239722
0.42	-1.3382612127177131
