0.0	1.4330127018922196
0.004	1.1061231471777528
0.008	0.3812046752886989
0.012	-0.3543586731569902
0.016	-0.679021700893257
0.02	-0.517172720473502
0.024	-0.20041695511726676
0.028	-0.15370299504555512
0.032	-0.4980409574374266
0.036000000000000004	-0.9387885979774109
0.04	-1.0431613602098957
0.044	-0.649076802421598
0.048	-0.025325772693057413
0.052000000000000005	0.3662478108820333
0.056	0.28652903753918507
0.06	-0.07228480946673829
0.064	-0.27808144614914926
0.068	-0.07169920688998432
0.07200000000000001	0.3827712484269621
0.076	0.6432396567944978
0.08	0.39603685879412703
0.084	-0.2535315813164143
0.088	-0.8761800143152401
0.092	-1.1111587069098197
0.096	-0.9922656065742439
0.1	-0.9052485108254964
0.10400000000000001	-1.216836638412689
0.108	-1.9205856851511114
0.112	-2.629165086228002
0.116	-2.9210978081702295
0.12	-2.720854843124232
0.124	-2.360138400846851
0.128	-2.2640081200442532
0.132	-2.553598947810403
0.136	-2.9344069358432883
0.14	-2.9737989404515726
0.14400000000000002	-2.5098566669552764
0.148	-1.8115474300876313
0.152	-1.340903488444305
0.156	-1.3372394913766337
0.16	-1.608568787744434
0.164	-1.7230000871286333
0.168	-1.4216025206825946
0.17200000000000001	-0.8687067652527685
0.176	-0.5066517146965708
0.18	-0.6493631451071572
0.184	-1.1917994464899242
0.188	-1.7049455947031906
0.192	-1.8283284687292713
0.196	-1.5960279167651366
0.2	-1.3940782133929837
0.20400000000000001	-1.589498907103548
0.20800000000000002	-2.1761391427320347
0.212	-2.766964182486168
0.216	-2.9407944506291983
0.22	-2.6223992763557153
0.224	-2.1437793321572642
0.228	-1.9302920912184653
0.232	-2.1033689544997665
0.23600000000000002	-2.3688002980854512
0.24	-2.2942444297013598
0.244	-1.7180708968839977
0.248	-0.9095305202679589
0.252	-0.330934011874661
0.256	-0.22186871860802165
0.26	-0.39061424214963003
0.264	-0.4055384275936083
0.268	-0.007961769699150356
0.272	0.6375420979551135
0.276	1.0884003453830033
0.28	1.030462871909029
0.28400000000000003	0.5685571411552086
0.28800000000000003	0.1314947500527358
0.292	0.07955662544567049
0.296	0.3784824434994701
0.3	0.6420696284275229
0.304	0.5031429301112977
0.308	-0.032289505019785975
0.312	-0.5773222945217232
0.316	-0.7108915378561222
0.32	-0.35786826706040625
0.324	0.14965937179676286
0.328	0.3862608821852083
0.332	0.23044647449381805
0.336	-0.023617833822679846
0.34	0.056380935392254306
0.34400000000000003	0.6320594853622415
0.34800000000000003	1.434168245822315
0.352	2.0004127515716568
0.356	2.0912368579370346
0.36	1.898407042058089
0.364	1.853616297853363
0.368	2.215619576083153
0.372	2.8199331046131944
0.376	3.2240881038287874
0.38	3.1140524495126773
0.384	2.5947852098131956
0.388	2.0952428818114224
0.392	1.9758642220945286
0.396	2.2025592674726875
0.4	2.3893079033598283
0.404	2.1691289804809535
0.40800000000000003	1.5482358954364555
0.41200000000000003	0.9137499116889531
0.41600000000000004	0.686960896308999
0.42	0.94323329849368
0.424	1.350723373265264
0.428	1.4842533276625232
0.432	1.2225937397701412
0.436	0.8601780011541122
0.44	0.8295927950875253
0.444	1.2927341695129186
0.448	1.9806368328376218
0.452	2.431294814373898
0.456	2.405443951040193
0.46	2.0951454510755907
0.464	1.9323890444895029
0.468	2.176227673543404
0.47200000000000003	2.662476060262122
0.47600000000000003	2.9489636678257836
0.48	2.7219556100605855
0.484	2.086706437557762
0.488	1.4724656278264743
0.492	1.2399616757732088
0.496	1.3553903825144884
0.5	1.433012701892218
0.504	1.106123147177757
0.508	0.3812046752887043
0.512	-0.35435867315699765
0.516	-0.679021700893255
0.52	-0.5171727204734984
0.524	-0.20041695511726515
0.528	-0.1537029950455565
0.532	-0.4980409574374338
0.536	-0.9387885979774133
0.54	-1.0431613602098955
0.544	-0.6490768024215792
0.548	-0.02532577269304437
0.552	0.3662478108820372
0.556	0.28652903753918046
0.56	-0.07228480946674348
0.5640000000000001	-0.27808144614914787
0.5680000000000001	-0.07169920688997627
0.5720000000000001	0.38277124842696897
0.5760000000000001	0.6432396567944967
0.58	0.3960368587941254
0.584	-0.25353158131641107
0.588	-0.8761800143152365
0.592	-1.1111587069098192
0.596	-0.9922656065742407
0.6	-0.9052485108254962
0.604	-1.216836638412686
0.608	-1.9205856851511076
0.612	-2.629165086227994
0.616	-2.92109780817023
0.62	-2.7208548431242305
0.624	-2.3601384008468513
0.628	-2.264008120044253
0.632	-2.5535989478104097
0.636	-2.9344069358432923
0.64	-2.973798940451572
0.644	-2.5098566669552764
0.648	-1.8115474300876124
0.652	-1.340903488444301
0.656	-1.3372394913766386
0.66	-1.6085687877444381
0.664	-1.723000087128632
0.668	-1.4216025206825837
0.672	-0.8687067652527602
0.676	-0.5066517146965683
0.68	-0.6493631451071603
0.684	-1.1917994464899422
0.6880000000000001	-1.7049455947031977
0.6920000000000001	-1.8283284687292678
0.6960000000000001	-1.59602791676513
0.7000000000000001	-1.3940782133929814
0.704	-1.5894989071035486
0.708	-2.1761391427320307
0.712	-2.766964182486165
0.716	-2.9407944506291956
0.72	-2.62239927635571
0.724	-2.1437793321572634
0.728	-1.9302920912184658
0.732	-2.103368954499763
0.736	-2.368800298085454
0.74	-2.294244429701358
0.744	-1.7180708968839982
0.748	-0.909530520267961
0.752	-0.3309340118746538
0.756	-0.2218687186080256
0.76	-0.3906142421496358
0.764	-0.40553842759360936
0.768	-0.007961769699137922
0.772	0.637542097955119
0.776	1.0884003453830076
0.78	1.0304628719090259
0.784	0.568557141155211
0.788	0.13149475005272837
0.792	0.07955662544567516
0.796	0.37848244349947924
0.8	0.6420696284275277
0.804	0.5031429301112846
0.808	-0.032289505019799804
0.812	-0.5773222945217317
0.8160000000000001	-0.7108915378561189
0.8200000000000001	-0.35786826706038843
0.8240000000000001	0.1496593717967734
0.8280000000000001	0.3862608821852094
0.8320000000000001	0.23044647449381733
0.836	-0.02361783382267646
0.84	0.056380935392251974
0.844	0.6320594853622379
0.848	1.4341682458223117
0.852	2.0004127515716577
0.856	2.091236857937033
0.86	1.8984070420580834
0.864	1.8536162978533623
0.868	2.2156195760831516
0.872	2.819933104613208
0.876	3.2240881038287883
0.88	3.1140524495126756
0.884	2.5947852098131996
0.888	2.095242881811414
0.892	1.9758642220945313
0.896	2.202559267472693
0.9	2.389307903359832
0.904	2.169128980480956
0.908	1.548235895436439
0.912	0.9137499116889517
0.916	0.6869608963090014
0.92	0.9432332984936848
0.924	1.3507233732652766
0.928	1.484253327662521
0.932	1.2225937397701323
0.936	0.8601780011541077
0.9400000000000001	0.8295927950875311
0.9440000000000001	1.2927341695129335
0.9480000000000001	1.9806368328376358
0.9520000000000001	2.4312948143739037
0.9560000000000001	2.405443951040187
0.96	2.0951454510755854
0.964	1.9323890444895029
0.968	2.176227673543401
0.972	2.66247606026211
0.976	2.948963667825785
0.98	2.7219556100605815
0.984	2.0867064375577575
0.988	1.4724656278264736
0.992	1.2399616757732106
0.996	1.3553903825145002
1.0	1.4330127018922274
1.004	1.1061231471777617
1.008	0.3812046752887112
1.012	-0.354358673156995
1.016	-0.6790217008932565
1.02	-0.5171727204734878
1.024	-0.20041695511726976
1.028	-0.1537029950455538
1.032	-0.49804095743742116
1.036	-0.938788597977407
1.04	-1.0431613602099052
1.044	-0.6490768024216242
1.048	-0.025325772693085613
1.052	0.3662478108820347
1.056	0.28652903753918185
1.06	-0.07228480946674176
1.064	-0.2780814461491536
1.068	-0.07169920688999198
1.072	0.38277124842695187
1.076	0.6432396567944932
1.08	0.39603685879413647
1.084	-0.25353158131639275
1.088	-0.8761800143152477
1.092	-1.1111587069098203
1.096	-0.9922656065742442
1.1	-0.9052485108254988
1.104	-1.216836638412686
1.108	-1.9205856851511058
1.112	-2.629165086227994
1.116	-2.921097808170233
1.12	-2.720854843124246
1.124	-2.360138400846845
1.1280000000000001	-2.2640081200442554
1.1320000000000001	-2.5535989478104093
1.1360000000000001	-2.9344069358432927
1.1400000000000001	-2.9737989404515734
1.1440000000000001	-2.5098566669552804
1.1480000000000001	-1.8115474300876355
1.1520000000000001	-1.3409034884443103
1.156	-1.337239491376632
1.16	-1.6085687877444292
1.164	-1.723000087128637
1.168	-1.421602520682614
1.172	-0.8687067652527929
1.176	-0.5066517146965761
1.18	-0.6493631451071354
1.184	-1.191799446489886
1.188	-1.704945594703165
1.192	-1.8283284687292722
1.196	-1.5960279167651408
1.2	-1.3940782133929828
1.204	-1.5894989071035328
1.208	-2.176139142732007
1.212	-2.766964182486149
1.216	-2.9407944506291983
1.22	-2.6223992763557358
